partner_id	num_loans	tot_amt	avg_amt	tot_borrowers	avg_num_borrowers_per_loan	avg_num_lenders_per_loan	default_rate	delinquency_rate
p121	0.830672487591	0.486782351495	0.407895800002	1.32365005226	0.74034088607	0.542622978382	-2.0	-2.0
p120	1.25909092146	0.625404086678	-0.207384857461	1.37980540579	-0.464890810356	-0.197252435923	-1.98863464158	-1.98688261652
p63	1.6991064018	1.14137605923	0.059445837973	1.35626771715	-2.0	-0.01084060638	-1.99676913428	-1.98881324205
p129	0.501982660393	-0.056178048988	-0.170399899664	0.502906369908	-1.25089751826	0.0373918058137	-1.73114011902	-1.3702614867
p128	2.21803206084	0.847115786717	-1.7976566549	1.8332751533	-1.99989050804	-1.70304550096	-2.0	-1.04397392926
p62	0.879052226022	-0.242307669663	-1.45322114105	0.653767049615	-2.0	-1.27238099344	-2.0	-2.0
p49	-1.99269249788	-2.34734354906	-0.157631317143	-1.74042022301	-2.0	-0.467621492575	-2.0	-2.0
p48	1.44723977242	0.677518173809	-0.498683010232	1.15065316198	-2.0	-0.504289794999	-2.0	-1.94771454387
p47	1.43933743252	0.686765013625	-0.45893752145	1.10068096536	-1.9946781175	-0.432488205129	-2.0	-2.0
p46	0.487572798798	0.668940560942	1.60593422429	1.7149017479	3.05692439693	1.78987981132	-1.97079065865	-1.93678980721
p45	-0.47861207193	-1.20392107612	-0.759934074775	-0.488720313115	-1.80802299887	-0.779025929942	4.43303994004	3.56854315799
p44	1.30325272811	1.17410899645	1.01483848209	2.01668749113	1.63917654062	1.05700803832	-1.85771493904	-1.8367357692
p43	0.643668747824	-0.991606530091	-2.73454029134	0.445899631522	-2.0	-2.61806958611	-2.0	-2.0
p42	1.00339766927	0.827646590568	0.845402557368	0.715563578772	-2.0	0.866001455533	-2.0	-2.0
p41	0.239485095695	-1.47946723492	-3.01309572678	0.11233202041	-2.0	-2.87094150688	-2.0	-2.0
p40	0.771445787179	-0.0448040316984	-0.739783086518	0.527985643122	-2.0	-0.638153584298	-1.94214665939	-1.96661414333
p248	-1.77601033913	-2.71409641283	-1.51978943781	-1.57497527952	-2.0	-1.49492283957	-2.0	-2.0
p31	0.94901628201	0.353764641994	-0.174186704193	0.731255681955	-2.0	-0.371185862178	-2.0	-2.0
p66	0.838749275462	0.044837806263	-0.673179628617	0.886364171314	-1.09904590759	-0.672594887114	1.66705301911	1.17426025486
p105	1.36274128341	1.09872931273	0.701755358105	1.95440346101	1.2649563535	0.689767665328	-2.0	-2.0
p229	-1.91031376439	-2.48553222583	-0.67250640154	-1.74042022301	-2.0	-0.854232596852	-2.0	-2.0
p261	-2.09012585952	-1.69444165768	1.62883218082	-1.81192356504	-2.0	1.70616417816	-2.0	-2.0
p249	-0.978864068467	-0.39903043018	2.28424095701	-1.13175789152	-2.0	1.89359336623	-2.0	-2.0
p113	1.09186588007	0.691738327451	0.322527887224	1.41987466917	0.182742845186	0.371475658304	-1.64904056842	-1.34397643815
p110	1.56147334609	1.07843261558	0.212820829037	1.5685431473	-0.769646577756	0.224343570308	-1.9346531966	-1.90329167401
p111	1.60140590496	0.93074718228	-0.230900515627	1.35375450767	-1.75715862324	-0.166473943745	-1.97189531615	-1.90106667109
p116	1.67048955287	1.28068719297	0.457961612809	1.34442112311	-2.0	0.555005484919	-1.97845601897	-1.97130951146
p117	1.32913073359	0.803879142119	0.0668654461301	1.40454600361	-0.757100909872	0.192132125945	-1.95463439564	-1.35860308252
p115	1.44251240461	1.03710302455	0.376841644569	1.15505727804	-1.99905461184	0.385879486159	-1.99251688362	-1.84238068087
p101	0.480654851599	-0.0888526898499	-0.201773503347	0.33262800138	-1.9916196648	-0.168765939751	-2.0	-2.0
p118	1.3509177047	0.642151140619	-0.370453467337	1.17449779629	-1.52108633734	-0.293771638227	-1.89226604062	-1.85188712705
p119	2.00271350032	1.32416559911	-0.173176253604	1.92764527623	-0.936292002955	-0.14080992611	-1.99295095388	-1.98932190592
p109	1.87744122175	1.2765225163	-0.0103669293104	2.30039197022	0.876421474085	-0.00990367334271	-2.0	-2.0
p225	-0.0751774093533	-0.421437709798	0.229055656525	-0.283137892562	-2.0	0.555246338043	-2.0	-2.0
p60	1.772132683	1.21840967974	0.0830440852702	2.14155090638	0.572687065892	0.145480346737	-1.97570211948	-1.99766304029
p58	1.93516634154	1.61614996792	0.678840498714	2.4850361156	1.37289121962	0.507327609116	-2.0	-1.99018570938
p59	1.13628111384	1.11406938519	1.24017161723	1.87594531485	1.75677091657	1.26631050836	-2.0	-2.0
p54	-1.83895405961	-2.30873978753	-0.40522697915	-2.0	-2.0	-0.203364712722	-2.0	-2.0
p55	0.143961783419	0.0749208080792	0.937848775682	0.880808972429	1.15040542846	0.814738331378	-2.0	-2.0
p56	1.40124596824	1.06963252367	0.546485597536	1.09543303752	-2.0	0.524027873454	-2.0	-1.95337274049
p57	1.48588490345	0.898195595428	-0.053380397567	1.77391535827	0.212393384839	-0.0216272364162	-1.92762495726	-1.84546578856
p50	-0.22482704452	-0.547393050765	0.257454117837	-0.274626579218	-2.0	0.258193417115	-2.0	-2.0
p51	0.378325084353	-0.140279975959	-0.0988757242537	0.478615293253	-1.13643225019	-0.220181308974	-2.0	-2.0
p52	-0.711247772357	-1.60519337448	-1.21008867324	-0.728651590025	-2.0	-1.31751842976	-2.0	-2.0
p53	-0.0258127414283	-0.455206856518	0.0384953515043	-0.112567443197	-2.0	0.0520105575444	-2.0	-2.0
p2	-1.83895405961	-2.33740491722	-0.474186863315	-1.62384713008	-2.0	-1.74854756639	5.8463593208	-2.0
p3	-1.00627540803	-1.34356561733	0.0726710805257	-0.968100439889	-2.0	-0.56560995674	-0.754546139555	-0.92191504517
p167	1.75980003877	0.899365030506	-0.657172109879	1.40807114265	-2.0	-0.599100024834	-1.74428767525	-1.59356874588
p1	-0.780299033127	-1.50870032181	-0.825035675603	-0.810239102315	-2.0	-2.52693669938	-0.769198537912	-2.0
p6	0.829314408186	-0.0762850635613	-0.943671482977	0.605780778199	-2.0	-1.41724596169	5.02707712678	4.08275133059
p7	1.09573438477	0.441911794629	-0.287048471632	0.860094594029	-2.0	-0.474233219216	1.41924181686	0.959750880187
p5	0.848895094885	-0.0784987414072	-0.992359799505	0.612057647494	-2.0	-1.29980214153	-2.0	-2.0
p8	-0.328817592216	-1.34356561733	-1.42760862468	-0.378132510496	-2.0	-2.17026041235	-2.0	-2.0
p285	-2.09012585952	-1.54564910821	1.98678336004	-2.3215187892	-2.0	1.73349212797	-2.0	-2.0
p282	-0.251552811234	-0.0675042610308	1.47111177868	-0.130760110726	1.72728811553	0.453611111559	-2.0	-2.0
p206	0.389795658461	-0.232426078297	-0.345954608935	0.162057552014	-2.0	-0.271170276239	-1.74500660298	-1.00673120749
p207	0.0214344241389	-0.196227147675	0.556892186878	-0.169436967098	-2.0	0.468616957756	-2.0	-2.0
p204	1.51831415742	0.762459676919	-0.451738103247	1.47256223607	-0.610696957817	-0.447338841231	-2.0	-1.98521483491
p205	0.840083618124	0.278386253831	-0.114285647278	0.994995608474	-0.256106590108	-0.0809366557047	-2.0	-1.98299625044
p202	1.07553403501	0.406282249768	-0.328027546774	1.82449875373	2.12187732297	-0.324388151854	-1.29485876388	-1.38961836979
p203	1.12336593818	0.254512658862	-0.799067848945	0.776837090773	-2.0	-0.764737280262	-1.93236504491	-1.40478326567
p200	-0.965668238556	-0.236946283549	2.64494468873	-0.931937701122	-2.0	2.61133160115	0.759159321597	0.786434960171
p201	0.994820631503	0.321801181171	-0.352518474563	0.745188167395	-1.81275357151	-0.297125274305	-1.98652551796	-1.76672541924
p208	-0.771163700273	-0.822515756566	0.805492021274	-1.6784812108	1.30767340928	-0.443294659979	-2.0	-2.0
p165	0.593247597265	0.342188672133	0.585840592001	0.716228125537	-0.838744832007	0.600257752725	-2.0	-2.0
p61	1.59082757776	0.879548161012	-0.330643849049	1.30359285008	-1.9684923218	-0.260582754151	-1.99446920161	-1.9920207528
p265	-1.16947257036	-0.46298823122	2.55249368842	-1.57497527952	-2.0	1.79212848106	-2.0	-2.0
p266	-1.91031376439	-1.36489993244	2.02340580858	-2.13344235424	-2.0	1.54821150153	-2.0	-2.0
p260	-0.915920347984	-1.51513107409	-0.540162891479	-1.23082499885	-2.0	-0.274747897702	-2.0	-2.0
p64	0.10498638303	-0.798131358337	-1.07614448933	0.00729773993171	-1.9485733182	-0.966685849494	-2.0	-2.0
p67	1.16870917525	0.503352343977	-0.300848544495	0.928561754743	-1.99845892294	-0.240279856868	-2.0	-2.0
p263	-1.91031376439	-1.86357560371	0.823738585887	-2.0	-2.0	0.724946334631	-2.0	-2.0
p104	1.56365717001	0.754033112513	-0.572425348571	1.68503987074	-0.445418272505	-0.468415534831	-1.94443826106	-1.04325029811
p107	1.61293074204	0.554403416808	-1.1617956889	1.34476382985	-1.85423630611	-1.03021190084	-1.9530887399	-1.95939285643
p106	1.89697414867	1.08275197614	-0.519779035986	1.62017172505	-1.75844864923	-0.438310025382	-1.99789179081	-1.99726265017
p268	-2.20937465663	-1.31504823382	2.80562649682	-2.3215187892	-2.0	1.97777342865	-2.0	-2.0
p269	-0.305578976265	-0.701226065657	0.0662080969365	-1.45327668072	-2.0	-0.563394509966	-2.0	-2.0
p102	1.48309149743	0.491899011682	-1.02462446275	1.47386081912	-0.707018626134	-1.04902973587	-2.0	-2.0
p177	1.40742769082	0.791843780215	-0.135482418217	1.04417683428	-2.0	-0.192103226793	-2.0	-1.1667682383
p65	1.66034443784	1.04493904223	-0.0867121108939	1.76201573381	-0.293952304484	-0.108252473353	-1.99081222562	-1.96341580563
p211	-0.438260536984	-0.457302188273	0.946850300447	-0.980809551681	-2.0	1.2462252596	-2.0	-2.0
p90	1.27860560382	0.360009530477	-0.889062909517	1.02341629912	-1.99874413893	-0.868154409956	0.866476955968	0.481268698698
p198	-0.927929931107	-1.15243340628	0.358977283597	-0.775863855405	-1.62069883263	0.623810934649	-1.7961984592	-1.11793049151
p212	-1.53989316737	-0.331436853558	3.68929107914	-1.53076531306	-2.0	3.68154236675	-2.0	-2.0
p215	0.673608186514	0.182016209955	0.0225483032084	0.397027780963	-2.0	-0.0805166481457	-2.0	-1.98892694483
p217	0.573133246036	-0.353039492138	-1.04212951204	0.329581333201	-1.98308634919	-0.872201356514	-1.97010910735	-1.01678652119
p91	1.87718610588	0.869097891564	-0.989945958375	1.49235513626	-1.99336503249	-0.863524912327	-1.86213506019	-1.74666820967
p219	-0.628869038873	-1.54172920266	-1.23984622183	-0.955730278468	-2.0	-0.590430719766	-2.0	-2.0
p218	-0.965668238556	-0.566646124134	1.85178369279	-0.993876713327	-2.0	2.22652295433	-2.0	0.283003433757
p190	0.322839197141	-0.0939453128096	0.13546940949	0.179279151793	-1.85421288035	0.200947840817	-1.82154690955	-1.45934844056
p92	-0.736108252855	-0.585005454048	1.29923921815	0.33262800138	2.08995155253	1.23248539242	-2.0	-2.0
p178	-0.41450533911	-0.746278193295	0.199051276873	0.275329182156	0.732584538755	0.399146120385	-2.0	-2.0
p276	-2.36311309489	-1.44863244424	2.82472709101	-2.3215187892	-2.0	2.67384250555	-2.0	-2.0
p275	-0.818486986339	-1.5591142465	-0.861746768247	-0.692675926704	-0.20812962871	-0.836075823795	-2.0	-2.0
p274	-1.77601033913	-2.07204305595	0.0248023917931	-1.57497527952	-2.0	0.0891145147504	-2.0	-2.0
p273	-0.657377342125	-1.51052911776	-1.10165426468	-1.0211700889	-2.0	-0.758170377337	-1.7197728814	-2.0
p272	-0.762181909716	-1.09370471109	0.133200204977	-1.27724906767	-2.0	0.316555495708	-2.0	-2.0
p271	-0.458055539193	-2.15802036242	-3.10074071424	-1.14995055904	-2.0	-2.68108159797	-2.0	-2.0
p170	0.778470916905	0.500317951164	0.556062660558	1.43031820737	1.18144308712	0.674871087776	-1.46303785657	-0.466149788819
p171	1.09158848377	0.836341340481	0.671014586393	0.816201060095	-1.98521468311	0.79847615623	-1.99477736296	-1.90054242467
p172	0.997474412045	0.327600601906	-0.34444376176	0.725433175847	-2.0	-0.138064540918	-2.0	-1.99454900866
p173	0.0591260159134	0.482935506275	2.10728731073	-0.178488055495	-2.0	2.15458760044	-1.51168343689	-1.19303740014
p174	1.19678060624	0.668531208956	0.0343570680505	0.902641405029	-2.0	-0.204998764709	-1.96562618957	-1.78799901032
p175	-0.0801256295056	0.100869193892	1.49653087895	-0.19476528921	-2.0	1.64630446989	-1.81605604523	0.0301168995515
p78	1.62328973975	1.0115679566	-0.0849328136498	1.99957674422	0.677828651392	0.00190276788007	-2.0	-2.0
p79	-1.57949676104	-2.94637169042	-2.51376918541	-1.41890143381	-2.0	-2.29378343277	-2.0	-2.0
p168	0.289050720249	-0.165178884883	0.038929398243	0.538332248214	-0.548998104752	0.0287783680972	-1.84501018626	-1.69334472396
p253	-0.527976739855	-0.78099456263	0.366824573719	-0.274626579218	-0.980018793888	0.526756518467	-2.0	-2.0
p100	1.83568002572	1.38443107224	0.341712579679	1.48519753536	-1.99953614194	0.346111352968	-1.99632890238	-1.97034089426
p185	1.17325325061	0.726571717447	0.226088530856	0.857408411639	-2.0	0.221681096635	-1.97157759811	-1.94669373916
p184	0.550707411928	0.457216032074	0.956770981478	1.0679530381	0.929398937084	1.16798523392	-0.398702179433	-0.628481395814
p187	0.355718525199	-0.105738513162	0.034284764481	0.747366618188	0.273120712606	0.295745441622	-1.74836748534	-1.40595318816
p186	-1.7197052625	-1.47263454808	1.34211154227	-1.53076531306	-2.0	1.50607196828	-2.0	-2.0
p181	1.26453892291	0.871395250484	0.372332648003	0.905961773987	-2.0	0.348784867695	-1.9957339354	-1.98892167696
p180	0.305004261925	0.0825985592717	0.599678885206	0.149835553486	-1.94963163687	0.691034946334	-1.97752564462	-1.9610916708
p183	0.645589914513	-0.064030518095	-0.507319364487	0.294676740888	-2.0	-0.249671786076	-1.77661610475	-1.8204470609
p182	1.26774135322	0.196081850384	-1.25936509367	0.924976599106	-2.0	-1.13639357583	-1.89763392928	-1.82986933316
p189	0.0760926459655	-0.326335918341	0.122844077089	0.72282174847	0.900747969847	0.303186481468	-1.406834426	-0.187810503948
p188	0.433363800292	-0.0949495726892	-0.111711333414	0.459956875855	-1.38432067675	-0.0129128756436	-2.0	-1.98611411149
p74	1.84109922532	0.961033900285	-0.688857892612	1.4543279538	-2.0	-0.654865772168	-1.96208066987	-1.93774837531
p137	1.6536016885	1.19845104259	0.297524991082	1.6958924053	-0.658242048221	0.352916818859	-1.9863173484	-1.97631215205
